,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
728,1.3218163049693654,0.30561001217580286,1.1003903951748224,1.2699478692072341,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
4211,-1.041648797332788,-1.326956802732247,-0.9444074968884367,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False
2426,-1.2453957889105598,-1.3468864077972482,-0.9907513268620155,-1.6427766014515595,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
5027,-0.5119066192305812,0.45840365100748176,-0.290298067384632,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
5415,1.3218163049693654,0.9201061683466861,1.611403086514594,0.7844937907641018,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
6155,0.506828338658278,0.3371652201953888,0.5179392063271777,1.2699478692072341,True,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3222,-0.8379018057550162,-0.28895653893007905,-0.7353438656088586,-0.671868444565295,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True
5484,-1.0823981956483424,0.6427524978587467,-0.8029148837068933,-0.18641436612216275,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
5103,0.5883271352893868,0.6809509075666667,0.7649085306861412,-0.18641436612216275,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
6560,-1.0008993990172337,-1.5113056495835118,-0.9403642229599688,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
4403,0.9958211184449305,-0.501538992956763,0.21119974563434313,0.29903971232096954,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True
6268,-1.2453957889105598,-1.4830720424080928,-0.9970359809030036,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1662,-0.7564030091239073,-1.3352608048426642,-0.8702441843418132,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False
2090,-1.2861451872261143,0.4966020607154017,-0.9764899965382353,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2096,0.1808331521338431,1.136010223217537,0.6384683231622087,1.2699478692072341,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1746,-0.7564030091239073,0.8287621451320953,-0.4937362740680808,0.29903971232096954,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
3952,1.0773199150760393,-0.1212156962996486,0.59052036820614,-0.18641436612216275,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5010,1.607062093178246,-1.5046624478951778,-0.40522373393836253,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1465,-1.0008993990172337,-1.5212704521160125,-0.9426935003318035,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
1645,-1.2861451872261143,0.6909157100991673,-0.9739190017032855,-0.18641436612216275,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
2753,-1.1231475939638966,-1.4863936432522598,-0.9633713305855435,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
6225,1.0365705167604848,-1.3186528006218294,-0.36367030459742483,-0.671868444565295,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False
799,-0.9194006023861249,1.1127590173083683,-0.5465405526012768,0.7844937907641018,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
4180,0.14008375381828872,-1.4863936432522598,-0.6960977393249269,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
957,-1.041648797332788,-1.1691807626343174,-0.9147421718697873,-1.1573225230084272,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
6674,-0.8786512040705705,-0.9615807098738838,-0.8346897429490912,-0.671868444565295,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
3486,-1.2046463905950056,-1.1891103676993187,-0.9683375257368138,-1.1573225230084272,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
3501,-1.163896992279451,-1.5030016474730943,-0.9772151489275799,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1564,-0.715653610808353,-0.6211166233467728,-0.7305974136058747,-1.1573225230084272,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
251,-1.2453957889105598,0.17938918009745933,-0.9469565174085576,-1.1573225230084272,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
6691,-0.1859114327061462,1.1742086329254566,0.21849521815744796,0.7844937907641018,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5251,0.01783555887162562,0.8520133510412641,0.30226130628418235,0.29903971232096954,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1601,1.607062093178246,1.2987686645817167,2.2615351650344167,1.2699478692072341,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
4620,-0.8379018057550162,-0.35871015665758454,-0.7081616381658443,-0.18641436612216275,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
517,-0.2266608310217006,0.3388260206174722,-0.1637040396568993,-0.671868444565295,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1804,-0.022913839443928746,0.6643429033458319,0.14951784391038106,-0.18641436612216275,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
2595,-1.2861451872261143,0.16942437756495815,-0.9808189365594752,-1.1573225230084272,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
